datetime,solar_W
2021-01-17 12:50:00,2041.848647888508
2021-01-17 13:00:00,2653.217712936044
2021-01-17 13:10:00,2384.484344384121
2021-01-17 13:20:00,2244.3657133552524
2021-01-17 13:30:00,996.1402207271954
2021-01-17 13:40:00,571.7145612265398
2021-01-17 13:50:00,2179.015337589966
2021-01-17 14:00:00,2519.2974841054665
2021-01-17 14:10:00,1997.0465679759038
2021-01-17 14:20:00,1271.6877075037355
2021-01-17 14:30:00,2119.968385307341
2021-01-17 14:40:00,2299.4934552840496
2021-01-17 14:50:00,1990.3696673418158
2021-01-17 15:00:00,1108.949024978822
2021-01-17 15:10:00,1104.8712861461047
2021-01-17 15:20:00,1536.0485110479851
2021-01-17 15:30:00,1651.8445192480522
2021-01-17 15:40:00,1770.4925069106985
2021-01-17 15:50:00,1395.4671731049107
2021-01-17 16:00:00,1634.306271389608
2021-01-17 16:10:00,1368.5239242706332
2021-01-17 16:20:00,1257.6682092768172
2021-01-17 16:30:00,1046.171900654237
2021-01-17 16:40:00,912.3792305223402
2021-01-17 16:50:00,680.0316741377101
2021-01-17 17:00:00,396.26324387321483
2021-01-17 17:10:00,129.2128222388662
2021-01-17 17:20:00,62.600657903693495
2021-01-17 17:30:00,20.79927372496711
2021-01-17 17:40:00,6.155933737311422
2021-01-17 17:50:00,0.5329255247782053
2021-01-17 18:00:00,0.0
2021-01-17 18:10:00,0.0
2021-01-17 18:20:00,0.0
2021-01-17 18:30:00,0.0
2021-01-17 18:40:00,0.0
2021-01-17 18:50:00,0.0
2021-01-17 19:00:00,0.0
2021-01-17 19:10:00,0.0
2021-01-17 19:20:00,0.0
2021-01-17 19:30:00,0.0
2021-01-17 19:40:00,0.0
2021-01-17 19:50:00,0.0
2021-01-17 20:00:00,0.0
2021-01-17 20:10:00,0.0
2021-01-17 20:20:00,0.0
2021-01-17 20:30:00,0.0
2021-01-17 20:40:00,0.0
2021-01-17 20:50:00,0.0
2021-01-17 21:00:00,0.0
2021-01-17 21:10:00,0.0
2021-01-17 21:20:00,0.0
2021-01-17 21:30:00,0.0
2021-01-17 21:40:00,0.0
2021-01-17 21:50:00,0.0
2021-01-17 22:00:00,0.0
2021-01-17 22:10:00,0.0
2021-01-17 22:20:00,0.0
2021-01-17 22:30:00,0.0
2021-01-17 22:40:00,0.0
2021-01-17 22:50:00,0.0
2021-01-17 23:00:00,0.0
2021-01-17 23:10:00,0.0
2021-01-17 23:20:00,0.0
2021-01-17 23:30:00,0.0
2021-01-17 23:40:00,0.0
2021-01-17 23:50:00,0.0
2021-01-18 00:00:00,0.0
2021-01-18 00:10:00,0.0
2021-01-18 00:20:00,0.0
2021-01-18 00:30:00,0.0
2021-01-18 00:40:00,0.0
2021-01-18 00:50:00,0.0
2021-01-18 01:00:00,0.0
2021-01-18 01:10:00,0.0
2021-01-18 01:20:00,0.0
2021-01-18 01:30:00,0.0
2021-01-18 01:40:00,0.0
2021-01-18 01:50:00,0.0
2021-01-18 02:00:00,0.0
2021-01-18 02:10:00,0.0
2021-01-18 02:20:00,0.0
2021-01-18 02:30:00,0.0
2021-01-18 02:40:00,0.0
2021-01-18 02:50:00,0.0
2021-01-18 03:00:00,0.0
2021-01-18 03:10:00,0.0
2021-01-18 03:20:00,0.0
2021-01-18 03:30:00,0.0
2021-01-18 03:40:00,0.0
2021-01-18 03:50:00,0.0
2021-01-18 04:00:00,0.0
2021-01-18 04:10:00,0.0
2021-01-18 04:20:00,0.0
2021-01-18 04:30:00,0.0
2021-01-18 04:40:00,0.0
2021-01-18 04:50:00,0.0
2021-01-18 05:00:00,0.0
2021-01-18 05:10:00,0.0
2021-01-18 05:20:00,0.0
2021-01-18 05:30:00,0.0
2021-01-18 05:40:00,0.0
2021-01-18 05:50:00,0.0
2021-01-18 06:00:00,0.0
2021-01-18 06:10:00,0.0
2021-01-18 06:20:00,0.0
2021-01-18 06:30:00,0.0
2021-01-18 06:40:00,0.0
2021-01-18 06:50:00,0.0
2021-01-18 07:00:00,0.0
2021-01-18 07:10:00,0.0
2021-01-18 07:20:00,0.0
2021-01-18 07:30:00,0.0
2021-01-18 07:40:00,4.736434372910191
2021-01-18 07:50:00,9.196031617296184
2021-01-18 08:00:00,9.815580537212387
2021-01-18 08:10:00,18.83606562807847
2021-01-18 08:20:00,42.397629105614314
2021-01-18 08:30:00,62.63653378769756
2021-01-18 08:40:00,91.11125358486585
2021-01-18 08:50:00,157.10248915842988
2021-01-18 09:00:00,158.19624367332278
2021-01-18 09:10:00,96.46089982654763
2021-01-18 09:20:00,236.03801964899597
2021-01-18 09:30:00,450.18883705638905
2021-01-18 09:40:00,605.2563663499221
2021-01-18 09:50:00,700.9606529817689
2021-01-18 10:00:00,353.85534261277877
2021-01-18 10:10:00,270.55307311279597
2021-01-18 10:20:00,274.0147892877002
2021-01-18 10:30:00,268.5041615152309
2021-01-18 10:40:00,182.08482963197255
2021-01-18 10:50:00,207.87943691514548
2021-01-18 11:00:00,254.39574015702036
2021-01-18 11:10:00,251.13778060536998
2021-01-18 11:20:00,258.0739381618978
2021-01-18 11:30:00,317.2380236726386
2021-01-18 11:40:00,318.73177896260245
2021-01-18 11:50:00,172.61068325577313
2021-01-18 12:00:00,252.28381578883284
2021-01-18 12:10:00,336.7244546850983
2021-01-18 12:20:00,554.3050985927254
2021-01-18 12:30:00,590.1333014005199
2021-01-18 12:40:00,517.7199759587425
2021-01-18 12:50:00,604.4097568137238
2021-01-18 13:00:00,477.2021511854947
2021-01-18 13:10:00,495.0878125189529
2021-01-18 13:20:00,596.2975141879859
2021-01-18 13:30:00,582.0869845445332
2021-01-18 13:40:00,830.8299732347606
2021-01-18 13:50:00,1377.1654128433026
2021-01-18 14:00:00,2058.1294000178873
2021-01-18 14:10:00,1051.0790776598687
2021-01-18 14:20:00,1428.335002219396
2021-01-18 14:30:00,1275.1833064579769
2021-01-18 14:40:00,1196.8431009998371
2021-01-18 14:50:00,972.6708000115674
2021-01-18 15:00:00,1118.2057696305867
2021-01-18 15:10:00,794.1287905828672
2021-01-18 15:20:00,758.462029253091
2021-01-18 15:30:00,1270.5999323028432
2021-01-18 15:40:00,502.1739128727283
2021-01-18 15:50:00,462.50039789952456
2021-01-18 16:00:00,639.9193695063029
2021-01-18 16:10:00,277.9560771086073
2021-01-18 16:20:00,245.02876148560225
2021-01-18 16:30:00,216.22579268137122
2021-01-18 16:40:00,63.21070124750606
2021-01-18 16:50:00,37.146411571328265
2021-01-18 17:00:00,36.16519081224296
2021-01-18 17:10:00,20.763397840963048
2021-01-18 17:20:00,9.779244705977511
2021-01-18 17:30:00,1.85573376062008
2021-01-18 17:40:00,0.0
2021-01-18 17:50:00,0.0
2021-01-18 18:00:00,0.0
2021-01-18 18:10:00,0.0
2021-01-18 18:20:00,0.0
2021-01-18 18:30:00,0.0
2021-01-18 18:40:00,0.0
2021-01-18 18:50:00,0.0
2021-01-18 19:00:00,0.0
2021-01-18 19:10:00,0.0
2021-01-18 19:20:00,0.0
2021-01-18 19:30:00,0.0
2021-01-18 19:40:00,0.0
2021-01-18 19:50:00,0.0
2021-01-18 20:00:00,0.0
2021-01-18 20:10:00,0.0
2021-01-18 20:20:00,0.0
2021-01-18 20:30:00,0.0
2021-01-18 20:40:00,0.0
2021-01-18 20:50:00,0.0
2021-01-18 21:00:00,0.0
2021-01-18 21:10:00,0.0
2021-01-18 21:20:00,0.0
2021-01-18 21:30:00,0.0
2021-01-18 21:40:00,0.0
2021-01-18 21:50:00,0.0
2021-01-18 22:00:00,0.0
2021-01-18 22:10:00,0.0
2021-01-18 22:20:00,0.0
2021-01-18 22:30:00,0.0
2021-01-18 22:40:00,0.0
2021-01-18 22:50:00,0.0
2021-01-18 23:00:00,0.0
2021-01-18 23:10:00,0.0
2021-01-18 23:20:00,0.0
2021-01-18 23:30:00,0.0
2021-01-18 23:40:00,0.0
2021-01-18 23:50:00,0.0
2021-01-19 00:00:00,0.0
2021-01-19 00:10:00,0.0
2021-01-19 00:20:00,0.0
2021-01-19 00:30:00,0.0
2021-01-19 00:40:00,0.0
2021-01-19 00:50:00,0.0
2021-01-19 01:00:00,0.0
2021-01-19 01:10:00,0.0
2021-01-19 01:20:00,0.0
2021-01-19 01:30:00,0.0
2021-01-19 01:40:00,0.0
2021-01-19 01:50:00,0.0
2021-01-19 02:00:00,0.0
2021-01-19 02:10:00,0.0
2021-01-19 02:20:00,0.0
2021-01-19 02:30:00,0.0
2021-01-19 02:40:00,0.0
2021-01-19 02:50:00,0.0
2021-01-19 03:00:00,0.0
2021-01-19 03:10:00,0.0
2021-01-19 03:20:00,0.0
2021-01-19 03:30:00,0.0
2021-01-19 03:40:00,0.0
2021-01-19 03:50:00,0.0
2021-01-19 04:00:00,0.0
2021-01-19 04:10:00,0.0
2021-01-19 04:20:00,0.0
2021-01-19 04:30:00,0.0
2021-01-19 04:40:00,0.0
2021-01-19 04:50:00,0.0
2021-01-19 05:00:00,0.0
2021-01-19 05:10:00,0.0
2021-01-19 05:20:00,0.0
2021-01-19 05:30:00,0.0
2021-01-19 05:40:00,0.0
2021-01-19 05:50:00,0.0
2021-01-19 06:00:00,0.0
2021-01-19 06:10:00,0.0
2021-01-19 06:20:00,0.0
2021-01-19 06:30:00,0.0
2021-01-19 06:40:00,0.0
2021-01-19 06:50:00,0.0
2021-01-19 07:00:00,0.0
2021-01-19 07:10:00,0.0
2021-01-19 07:20:00,0.0
2021-01-19 07:30:00,0.0
2021-01-19 07:40:00,50.959393491608004
2021-01-19 07:50:00,236.87037082103882
2021-01-19 08:00:00,444.99495961021194
2021-01-19 08:10:00,615.5220819103649
2021-01-19 08:20:00,780.3407991287953
2021-01-19 08:30:00,931.3750511552571
2021-01-19 08:40:00,1071.197782798964
2021-01-19 08:50:00,1200.3060437006902
2021-01-19 09:00:00,1325.6110009507554
2021-01-19 09:10:00,1443.7771172312446
2021-01-19 09:20:00,1553.0181108133909
2021-01-19 09:30:00,1660.760136370291
2021-01-19 09:40:00,1764.9121204748878
2021-01-19 09:50:00,1864.6607231073458
2021-01-19 10:00:00,1942.704262601606
2021-01-19 10:10:00,2006.850343200859
2021-01-19 10:20:00,2058.774246035499
2021-01-19 10:30:00,2114.550973506985
2021-01-19 10:40:00,1948.588827472733
2021-01-19 10:50:00,2212.5336854045763
2021-01-19 11:00:00,2263.689476363745
2021-01-19 11:10:00,2285.950155756775
2021-01-19 11:20:00,2341.1166865687046
2021-01-19 11:30:00,2369.0137126439618
2021-01-19 11:40:00,2384.1994837324987
2021-01-19 11:50:00,2436.698013974178
2021-01-19 12:00:00,2506.4717022582727
2021-01-19 12:10:00,2541.314238150417
2021-01-19 12:20:00,2532.3900353465365
2021-01-19 12:30:00,2310.395584496205
2021-01-19 12:40:00,2569.235488113164
2021-01-19 12:50:00,2545.084272285715
2021-01-19 13:00:00,2535.9576927002727
2021-01-19 13:10:00,2495.407824936611
2021-01-19 13:20:00,2512.3903032244802
2021-01-19 13:30:00,2475.774517441776
2021-01-19 13:40:00,2432.1397836009965
2021-01-19 13:50:00,2395.7041438170304
2021-01-19 14:00:00,2379.4765922506826
2021-01-19 14:10:00,2349.2448740317773
2021-01-19 14:20:00,2301.258272808711
2021-01-19 14:30:00,2239.2641319867266
2021-01-19 14:40:00,2168.5923200765824
2021-01-19 14:50:00,2096.0334979941217
2021-01-19 15:00:00,2021.045387954207
2021-01-19 15:10:00,1932.1733108047226
2021-01-19 15:20:00,1849.6593908583675
2021-01-19 15:30:00,1763.030323037854
2021-01-19 15:40:00,1677.7183907706699
2021-01-19 15:50:00,1585.5739423896362
2021-01-19 16:00:00,1477.1981095486642
2021-01-19 16:10:00,1362.8268645539376
2021-01-19 16:20:00,1231.4933789494985
2021-01-19 16:30:00,1101.652422109074
2021-01-19 16:40:00,962.6695541088469
2021-01-19 16:50:00,825.1597437731963
2021-01-19 17:00:00,644.0434096935896
2021-01-19 17:10:00,50.51002504709566
2021-01-19 17:20:00,48.03780868143153
2021-01-19 17:30:00,32.299487652934076
2021-01-19 17:40:00,13.385690942846821
2021-01-19 17:50:00,3.4404052865428447
2021-01-19 18:00:00,0.0
2021-01-19 18:10:00,0.0
2021-01-19 18:20:00,0.0
2021-01-19 18:30:00,0.0
2021-01-19 18:40:00,0.0
2021-01-19 18:50:00,0.0
2021-01-19 19:00:00,0.0
2021-01-19 19:10:00,0.0
2021-01-19 19:20:00,0.0
2021-01-19 19:30:00,0.0
2021-01-19 19:40:00,0.0
2021-01-19 19:50:00,0.0
2021-01-19 20:00:00,0.0
2021-01-19 20:10:00,0.0
2021-01-19 20:20:00,0.0
2021-01-19 20:30:00,0.0
2021-01-19 20:40:00,0.0
2021-01-19 20:50:00,0.0
2021-01-19 21:00:00,0.0
2021-01-19 21:10:00,0.0
2021-01-19 21:20:00,0.0
2021-01-19 21:30:00,0.0
2021-01-19 21:40:00,0.0
2021-01-19 21:50:00,0.0
2021-01-19 22:00:00,0.0
2021-01-19 22:10:00,0.0
2021-01-19 22:20:00,0.0
2021-01-19 22:30:00,0.0
2021-01-19 22:40:00,0.0
2021-01-19 22:50:00,0.0
2021-01-19 23:00:00,0.0
2021-01-19 23:10:00,0.0
2021-01-19 23:20:00,0.0
2021-01-19 23:30:00,0.0
2021-01-19 23:40:00,0.0
2021-01-19 23:50:00,0.0
2021-01-20 00:00:00,0.0
2021-01-20 00:10:00,0.0
2021-01-20 00:20:00,0.0
2021-01-20 00:30:00,0.0
2021-01-20 00:40:00,0.0
2021-01-20 00:50:00,0.0
2021-01-20 01:00:00,0.0
2021-01-20 01:10:00,0.0
2021-01-20 01:20:00,0.0
2021-01-20 01:30:00,0.0
2021-01-20 01:40:00,0.0
2021-01-20 01:50:00,0.0
2021-01-20 02:00:00,0.0
2021-01-20 02:10:00,0.0
2021-01-20 02:20:00,0.0
2021-01-20 02:30:00,0.0
2021-01-20 02:40:00,0.0
2021-01-20 02:50:00,0.0
2021-01-20 03:00:00,0.0
2021-01-20 03:10:00,0.0
2021-01-20 03:20:00,0.0
2021-01-20 03:30:00,0.0
2021-01-20 03:40:00,0.0
2021-01-20 03:50:00,0.0
2021-01-20 04:00:00,0.0
2021-01-20 04:10:00,0.0
2021-01-20 04:20:00,0.0
2021-01-20 04:30:00,0.0
2021-01-20 04:40:00,0.0
2021-01-20 04:50:00,0.0
2021-01-20 05:00:00,0.0
2021-01-20 05:10:00,0.0
2021-01-20 05:20:00,0.0
2021-01-20 05:30:00,0.0
2021-01-20 05:40:00,0.0
2021-01-20 05:50:00,0.0
2021-01-20 06:00:00,0.0
2021-01-20 06:10:00,0.0
2021-01-20 06:20:00,0.0
2021-01-20 06:30:00,0.0
2021-01-20 06:40:00,0.0
2021-01-20 06:50:00,0.0
2021-01-20 07:00:00,0.0
2021-01-20 07:10:00,0.0
2021-01-20 07:20:00,0.0
2021-01-20 07:30:00,0.0
2021-01-20 07:40:00,0.0
2021-01-20 07:50:00,7.636491178781409
2021-01-20 08:00:00,25.34876510076356
2021-01-20 08:10:00,45.49230739032319
2021-01-20 08:20:00,62.28559405058095
2021-01-20 08:30:00,76.19271183743544
2021-01-20 08:40:00,95.49991674561848
2021-01-20 08:50:00,203.06746898629368
2021-01-20 09:00:00,361.895220207534
2021-01-20 09:10:00,1296.3103692427758
2021-01-20 09:20:00,1397.9855375094
2021-01-20 09:30:00,1180.0347893967057
2021-01-20 09:40:00,626.7329890301453
2021-01-20 09:50:00,644.5832344268302
2021-01-20 10:00:00,634.5706431590828
2021-01-20 10:10:00,683.0665592824122
2021-01-20 10:20:00,744.9167366211491
2021-01-20 10:30:00,881.4226354676603
2021-01-20 10:40:00,766.5708989324692
2021-01-20 10:50:00,777.8618368704126
2021-01-20 11:00:00,682.3954962726441
2021-01-20 11:10:00,642.1108647454224
2021-01-20 11:20:00,581.9554396365182
2021-01-20 11:30:00,612.7041385428669
2021-01-20 11:40:00,1361.2435728697074
2021-01-20 11:50:00,1877.6229559663498
2021-01-20 12:00:00,758.182994599726
2021-01-20 12:10:00,629.7359845001771
2021-01-20 12:20:00,2063.1546301460967
2021-01-20 12:30:00,1121.8598970637179
2021-01-20 12:40:00,1130.2390623990755
2021-01-20 12:50:00,890.3614032671837
2021-01-20 13:00:00,336.0300876823018
2021-01-20 13:10:00,853.2425885297048
2021-01-20 13:20:00,882.116849154713
2021-01-20 13:30:00,1208.5798811201898
2021-01-20 13:40:00,908.2807940642358
2021-01-20 13:50:00,627.0779494532612
2021-01-20 14:00:00,547.676952365104
2021-01-20 14:10:00,620.4199066556365
2021-01-20 14:20:00,468.09289627907987
2021-01-20 14:30:00,348.6565590628064
2021-01-20 14:40:00,474.5297044586796
2021-01-20 14:50:00,508.8411546149694
2021-01-20 15:00:00,547.5477071932432
2021-01-20 15:10:00,440.39487403902524
2021-01-20 15:20:00,428.39285768223226
2021-01-20 15:30:00,579.5439363053225
2021-01-20 15:40:00,466.7880259852401
2021-01-20 15:50:00,337.8919540726661
2021-01-20 16:00:00,241.56643204772354
2021-01-20 16:10:00,252.2914815760132
2021-01-20 16:20:00,271.70401440005423
2021-01-20 16:30:00,206.86755300733878
2021-01-20 16:40:00,146.28269050059112
2021-01-20 16:50:00,103.44151894872152
2021-01-20 17:00:00,67.43240356347057
2021-01-20 17:10:00,60.77620055476925
2021-01-20 17:20:00,40.27543258260513
2021-01-20 17:30:00,13.232681830726959
2021-01-20 17:40:00,2.7037231385108322
2021-01-20 17:50:00,0.0
2021-01-20 18:00:00,0.0
2021-01-20 18:10:00,0.0
2021-01-20 18:20:00,0.0
2021-01-20 18:30:00,0.0
2021-01-20 18:40:00,0.0
2021-01-20 18:50:00,0.0
2021-01-20 19:00:00,0.0
2021-01-20 19:10:00,0.0
2021-01-20 19:20:00,0.0
2021-01-20 19:30:00,0.0
2021-01-20 19:40:00,0.0
2021-01-20 19:50:00,0.0
2021-01-20 20:00:00,0.0
2021-01-20 20:10:00,0.0
2021-01-20 20:20:00,0.0
2021-01-20 20:30:00,0.0
2021-01-20 20:40:00,0.0
2021-01-20 20:50:00,0.0
2021-01-20 21:00:00,0.0
2021-01-20 21:10:00,0.0
2021-01-20 21:20:00,0.0
2021-01-20 21:30:00,0.0
2021-01-20 21:40:00,0.0
2021-01-20 21:50:00,0.0
2021-01-20 22:00:00,0.0
2021-01-20 22:10:00,0.0
2021-01-20 22:20:00,0.0
2021-01-20 22:30:00,0.0
2021-01-20 22:40:00,0.0
2021-01-20 22:50:00,0.0
2021-01-20 23:00:00,0.0
2021-01-20 23:10:00,0.0
2021-01-20 23:20:00,0.0
2021-01-20 23:30:00,0.0
2021-01-20 23:40:00,0.0
2021-01-20 23:50:00,0.0
2021-01-21 00:00:00,0.0
2021-01-21 00:10:00,0.0
2021-01-21 00:20:00,0.0
2021-01-21 00:30:00,0.0
2021-01-21 00:40:00,0.0
2021-01-21 00:50:00,0.0
2021-01-21 01:00:00,0.0
2021-01-21 01:10:00,0.0
2021-01-21 01:20:00,0.0
2021-01-21 01:30:00,0.0
2021-01-21 01:40:00,0.0
2021-01-21 01:50:00,0.0
2021-01-21 02:00:00,0.0
2021-01-21 02:10:00,0.0
2021-01-21 02:20:00,0.0
2021-01-21 02:30:00,0.0
2021-01-21 02:40:00,0.0
2021-01-21 02:50:00,0.0
2021-01-21 03:00:00,0.0
2021-01-21 03:10:00,0.0
2021-01-21 03:20:00,0.0
2021-01-21 03:30:00,0.0
2021-01-21 03:40:00,0.0
2021-01-21 03:50:00,0.0
2021-01-21 04:00:00,0.0
2021-01-21 04:10:00,0.0
2021-01-21 04:20:00,0.0
2021-01-21 04:30:00,0.0
2021-01-21 04:40:00,0.0
2021-01-21 04:50:00,0.0
2021-01-21 05:00:00,0.0
2021-01-21 05:10:00,0.0
2021-01-21 05:20:00,0.0
2021-01-21 05:30:00,0.0
2021-01-21 05:40:00,0.0
2021-01-21 05:50:00,0.0
2021-01-21 06:00:00,0.0
2021-01-21 06:10:00,0.0
2021-01-21 06:20:00,0.0
2021-01-21 06:30:00,0.0
2021-01-21 06:40:00,0.0
2021-01-21 06:50:00,0.0
2021-01-21 07:00:00,0.0
2021-01-21 07:10:00,0.0
2021-01-21 07:20:00,0.0
2021-01-21 07:30:00,0.0
2021-01-21 07:40:00,73.27867984526678
2021-01-21 07:50:00,291.117467118557
2021-01-21 08:00:00,483.9271929630755
2021-01-21 08:10:00,668.3620463130572
2021-01-21 08:20:00,494.73273325675876
2021-01-21 08:30:00,354.8411628441723
2021-01-21 08:40:00,242.06118195234367
2021-01-21 08:50:00,726.9855405118395
2021-01-21 09:00:00,1195.977633627175
2021-01-21 09:10:00,1283.0027160134248
2021-01-21 09:20:00,705.8816284043253
2021-01-21 09:30:00,362.2867886167066
2021-01-21 09:40:00,264.5193320231393
2021-01-21 09:50:00,783.4313378884269
2021-01-21 10:00:00,1398.738317810511
2021-01-21 10:10:00,1488.6092470295957
2021-01-21 10:20:00,1866.9090984873435
2021-01-21 10:30:00,1817.2398569781894
2021-01-21 10:40:00,601.8588894715892
2021-01-21 10:50:00,657.3647080241215
2021-01-21 11:00:00,640.254517721828
2021-01-21 11:10:00,582.5332866741734
2021-01-21 11:20:00,890.031621102685
2021-01-21 11:30:00,1856.4166289421057
2021-01-21 11:40:00,2659.7696612390932
2021-01-21 11:50:00,2480.5748333741135
2021-01-21 12:00:00,2422.1790130545883
2021-01-21 12:10:00,2621.6006336579053
2021-01-21 12:20:00,2208.718423124914
2021-01-21 12:30:00,2092.2191556089215
2021-01-21 12:40:00,2825.9324975817267
2021-01-21 12:50:00,2041.848647888508
2021-01-21 13:00:00,2653.217712936044
2021-01-21 13:10:00,2384.484344384121
2021-01-21 13:20:00,2244.3657133552524
2021-01-21 13:30:00,996.1402207271954
2021-01-21 13:40:00,571.7145612265398
2021-01-21 13:50:00,2179.015337589966
2021-01-21 14:00:00,2519.2974841054665
2021-01-21 14:10:00,1997.0465679759038
2021-01-21 14:20:00,1271.6877075037355
2021-01-21 14:30:00,2119.968385307341
2021-01-21 14:40:00,2299.4934552840496
2021-01-21 14:50:00,1990.3696673418158
2021-01-21 15:00:00,1108.949024978822
2021-01-21 15:10:00,1104.8712861461047
2021-01-21 15:20:00,1536.0485110479851
2021-01-21 15:30:00,1651.8445192480522
2021-01-21 15:40:00,1770.4925069106985
2021-01-21 15:50:00,1395.4671731049107
2021-01-21 16:00:00,1634.306271389608
2021-01-21 16:10:00,1368.5239242706332
2021-01-21 16:20:00,1257.6682092768172
2021-01-21 16:30:00,1046.171900654237
2021-01-21 16:40:00,912.3792305223402
2021-01-21 16:50:00,680.0316741377101
2021-01-21 17:00:00,396.26324387321483
2021-01-21 17:10:00,129.2128222388662
2021-01-21 17:20:00,62.600657903693495
2021-01-21 17:30:00,20.79927372496711
2021-01-21 17:40:00,6.155933737311422
2021-01-21 17:50:00,0.5329255247782053
2021-01-21 18:00:00,0.0
2021-01-21 18:10:00,0.0
2021-01-21 18:20:00,0.0
2021-01-21 18:30:00,0.0
2021-01-21 18:40:00,0.0
2021-01-21 18:50:00,0.0
2021-01-21 19:00:00,0.0
2021-01-21 19:10:00,0.0
2021-01-21 19:20:00,0.0
2021-01-21 19:30:00,0.0
2021-01-21 19:40:00,0.0
2021-01-21 19:50:00,0.0
2021-01-21 20:00:00,0.0
2021-01-21 20:10:00,0.0
2021-01-21 20:20:00,0.0
2021-01-21 20:30:00,0.0
2021-01-21 20:40:00,0.0
2021-01-21 20:50:00,0.0
2021-01-21 21:00:00,0.0
2021-01-21 21:10:00,0.0
2021-01-21 21:20:00,0.0
2021-01-21 21:30:00,0.0
2021-01-21 21:40:00,0.0
2021-01-21 21:50:00,0.0
2021-01-21 22:00:00,0.0
2021-01-21 22:10:00,0.0
2021-01-21 22:20:00,0.0
2021-01-21 22:30:00,0.0
2021-01-21 22:40:00,0.0
2021-01-21 22:50:00,0.0
2021-01-21 23:00:00,0.0
2021-01-21 23:10:00,0.0
2021-01-21 23:20:00,0.0
2021-01-21 23:30:00,0.0
2021-01-21 23:40:00,0.0
2021-01-21 23:50:00,0.0
2021-01-22 00:00:00,0.0
2021-01-22 00:10:00,0.0
2021-01-22 00:20:00,0.0
2021-01-22 00:30:00,0.0
2021-01-22 00:40:00,0.0
2021-01-22 00:50:00,0.0
2021-01-22 01:00:00,0.0
2021-01-22 01:10:00,0.0
2021-01-22 01:20:00,0.0
2021-01-22 01:30:00,0.0
2021-01-22 01:40:00,0.0
2021-01-22 01:50:00,0.0
2021-01-22 02:00:00,0.0
2021-01-22 02:10:00,0.0
2021-01-22 02:20:00,0.0
2021-01-22 02:30:00,0.0
2021-01-22 02:40:00,0.0
2021-01-22 02:50:00,0.0
2021-01-22 03:00:00,0.0
2021-01-22 03:10:00,0.0
2021-01-22 03:20:00,0.0
2021-01-22 03:30:00,0.0
2021-01-22 03:40:00,0.0
2021-01-22 03:50:00,0.0
2021-01-22 04:00:00,0.0
2021-01-22 04:10:00,0.0
2021-01-22 04:20:00,0.0
2021-01-22 04:30:00,0.0
2021-01-22 04:40:00,0.0
2021-01-22 04:50:00,0.0
2021-01-22 05:00:00,0.0
2021-01-22 05:10:00,0.0
2021-01-22 05:20:00,0.0
2021-01-22 05:30:00,0.0
2021-01-22 05:40:00,0.0
2021-01-22 05:50:00,0.0
2021-01-22 06:00:00,0.0
2021-01-22 06:10:00,0.0
2021-01-22 06:20:00,0.0
2021-01-22 06:30:00,0.0
2021-01-22 06:40:00,0.0
2021-01-22 06:50:00,0.0
2021-01-22 07:00:00,0.0
2021-01-22 07:10:00,0.0
2021-01-22 07:20:00,0.0
2021-01-22 07:30:00,0.0
2021-01-22 07:40:00,14.02045743398984
2021-01-22 07:50:00,94.4895659952478
2021-01-22 08:00:00,230.6262805311533
2021-01-22 08:10:00,463.561189529542
2021-01-22 08:20:00,678.7872102468514
2021-01-22 08:30:00,863.0639950651745
2021-01-22 08:40:00,1028.941664124699
2021-01-22 08:50:00,1202.6502414204424
2021-01-22 09:00:00,1346.7288647909384
2021-01-22 09:10:00,1461.0249850712971
2021-01-22 09:20:00,1603.9063657999652
2021-01-22 09:30:00,1717.9613204156303
2021-01-22 09:40:00,1827.124276284281
2021-01-22 09:50:00,1926.2749475166715
2021-01-22 10:00:00,2011.1824328522202
2021-01-22 10:10:00,2096.3162122253334
2021-01-22 10:20:00,2103.6088288857472
2021-01-22 10:30:00,2286.6736527508565
2021-01-22 10:40:00,2382.6417957774515
2021-01-22 10:50:00,2037.2560747887578
2021-01-22 11:00:00,2460.5924259310855
2021-01-22 11:10:00,2127.0143169362914
2021-01-22 11:20:00,2536.160836060553
2021-01-22 11:30:00,2736.472147924022
2021-01-22 11:40:00,1648.976748263882
2021-01-22 11:50:00,2774.3130798138905
2021-01-22 12:00:00,2323.5485421402564
2021-01-22 12:10:00,2745.9438412483237
2021-01-22 12:20:00,2451.657644340896
2021-01-22 12:30:00,2594.432470627757
2021-01-22 12:40:00,2825.0047840171605
2021-01-22 12:50:00,2780.9665231392064
2021-01-22 13:00:00,2035.5734345026704
2021-01-22 13:10:00,1862.2666977709212
2021-01-22 13:20:00,1232.364059057443
2021-01-22 13:30:00,1512.2765983702204
2021-01-22 13:40:00,2428.301217328306
2021-01-22 13:50:00,2574.4837926483215
2021-01-22 14:00:00,2592.460676849226
2021-01-22 14:10:00,2537.2041496957986
2021-01-22 14:20:00,2464.9110237970094
2021-01-22 14:30:00,2439.7309060142134
2021-01-22 14:40:00,1425.1090856581595
2021-01-22 14:50:00,971.2083211332996
2021-01-22 15:00:00,912.9408260911729
2021-01-22 15:10:00,1206.8109240704516
2021-01-22 15:20:00,926.9219953821896
2021-01-22 15:30:00,1381.0600926781533
2021-01-22 15:40:00,1758.4316173083605
2021-01-22 15:50:00,1377.4360151307692
2021-01-22 16:00:00,1097.5858753256398
